Subject,CondNumber,corr_resp,Stimulus.ACC,Stimulus.RESP,Stimulus.RT,target,preview1,preview3
24,9,1,1,1,597,AAEAA,+++++,++a++
24,3,5,1,5,559,NNRNN,+++++,+++++
24,1,5,1,5,456,++R++,+++++,+++++
24,1,1,1,1,468,++E++,+++++,+++++
24,7,5,1,5,628,++N++,+++++,++e++
24,16,1,1,1,604,RRERR,++r++,++r++
24,2,1,1,1,491,AAAAA,+++++,+++++
24,9,5,1,5,559,RRNRR,+++++,++r++
24,1,1,1,1,480,++A++,+++++,+++++
24,10,5,1,5,564,EEREE,+++++,++e++
24,3,5,1,5,510,RRNRR,+++++,+++++
24,1,5,1,5,566,++R++,+++++,+++++
24,7,1,1,1,573,++E++,+++++,++r++
24,8,5,1,5,544,NNNNN,+++++,++n++
24,10,1,1,1,476,NNANN,+++++,++n++
24,4,1,1,1,563,RRERR,+++++,+++++
24,16,1,1,1,347,NNENN,++n++,++n++
24,1,5,0,1,229,++N++,+++++,+++++
24,16,5,0,1,545,AARAA,++a++,++a++
24,2,5,1,5,751,NNNNN,+++++,+++++
24,6,5,1,5,397,++N++,+++++,++r++
24,5,5,1,5,376,++N++,+++++,++n++
24,2,5,1,5,427,RRRRR,+++++,+++++
24,7,5,1,5,530,++R++,+++++,++e++
24,2,1,1,1,666,EEEEE,+++++,+++++
24,16,1,1,1,397,NNANN,++n++,++n++
24,8,1,1,1,390,AAAAA,+++++,++a++
24,16,1,1,1,176,RRARR,++r++,++r++
24,1,5,1,5,395,++N++,+++++,+++++
24,16,5,0,1,405,AANAA,++a++,++a++
24,1,1,0,5,201,++A++,+++++,+++++
24,8,5,1,5,497,RRRRR,+++++,++r++
24,4,5,0,1,201,EENEE,+++++,+++++
24,11,5,1,5,147,++N++,++n++,++n++
24,4,5,0,1,304,AANAA,+++++,+++++
24,13,5,1,5,326,++N++,++a++,++a++
24,12,1,1,1,420,++A++,++e++,++e++
24,14,1,1,1,446,AAAAA,++a++,++a++
24,11,5,1,5,482,++R++,++r++,++r++
24,10,5,1,5,542,AANAA,+++++,++a++
24,4,1,1,1,460,NNENN,+++++,+++++
24,10,5,1,5,408,EENEE,+++++,++e++
24,12,5,1,5,478,++R++,++n++,++n++
24,16,5,1,5,564,EEREE,++e++,++e++
24,14,5,1,5,388,NNNNN,++n++,++n++
24,7,5,1,5,463,++R++,+++++,++a++
24,13,1,1,1,407,++A++,++r++,++r++
24,11,1,1,1,380,++A++,++a++,++a++
24,6,1,1,1,392,++A++,+++++,++e++
24,16,5,1,5,409,EENEE,++e++,++e++
24,7,5,0,1,295,++N++,+++++,++a++
24,1,5,1,5,466,++R++,+++++,+++++
24,1,1,1,1,450,++A++,+++++,+++++
24,4,5,1,5,478,EEREE,+++++,+++++
24,13,5,1,5,445,++R++,++a++,++a++
24,4,1,1,1,464,NNANN,+++++,+++++
24,12,5,1,5,357,++N++,++r++,++r++
24,11,1,0,5,538,++E++,++e++,++e++
24,15,1,0,5,473,AAEAA,++a++,++a++
24,9,1,1,1,501,EEAEE,+++++,++e++
24,1,1,1,1,509,++E++,+++++,+++++
24,13,5,1,5,497,++R++,++e++,++e++
24,15,5,1,5,457,NNRNN,++n++,++n++
24,7,1,1,1,440,++A++,+++++,++r++
24,10,5,1,5,473,AARAA,+++++,++a++
24,1,1,1,1,444,++A++,+++++,+++++
24,2,1,0,5,558,EEEEE,+++++,+++++
24,1,1,1,1,570,++E++,+++++,+++++
24,5,5,1,5,478,++N++,+++++,++n++
24,13,1,1,1,450,++A++,++n++,++n++
24,16,1,1,1,783,NNENN,++n++,++n++
24,6,5,1,5,516,++R++,+++++,++n++
24,13,1,1,1,566,++E++,++r++,++r++
24,6,1,1,1,488,++E++,+++++,++a++
24,3,5,1,5,576,RRNRR,+++++,+++++
24,4,5,0,1,666,AARAA,+++++,+++++
24,9,1,1,1,477,EEAEE,+++++,++e++
24,1,1,1,1,519,++A++,+++++,+++++
24,1,1,1,1,413,++A++,+++++,+++++
24,1,1,1,1,801,++E++,+++++,+++++
24,9,5,1,5,522,NNRNN,+++++,++n++
24,12,1,1,1,425,++A++,++e++,++e++
24,10,1,1,1,581,RRERR,+++++,++r++
24,4,1,1,1,440,RRARR,+++++,+++++
24,15,1,1,1,540,AAEAA,++a++,++a++
24,10,5,1,5,561,AANAA,+++++,++a++
24,4,5,1,5,544,EEREE,+++++,+++++
24,1,5,1,5,487,++N++,+++++,+++++
24,3,1,1,1,507,EEAEE,+++++,+++++
24,8,5,1,5,504,RRRRR,+++++,++r++
24,1,1,1,1,393,++A++,+++++,+++++
24,5,1,1,1,369,++A++,+++++,++a++
24,10,5,1,5,697,EEREE,+++++,++e++
24,2,5,1,5,483,NNNNN,+++++,+++++
24,1,5,1,5,377,++N++,+++++,+++++
24,2,5,1,5,438,RRRRR,+++++,+++++
24,16,1,1,1,449,RRARR,++r++,++r++
24,10,1,1,1,514,RRARR,+++++,++r++
24,1,5,1,5,432,++N++,+++++,+++++
24,1,5,1,5,463,++R++,+++++,+++++
24,10,5,1,5,548,AARAA,+++++,++a++
24,3,5,1,5,382,NNRNN,+++++,+++++
24,7,5,1,5,467,++N++,+++++,++a++
24,13,1,1,1,522,++A++,++r++,++r++
24,15,5,1,5,763,NNRNN,++n++,++n++
24,10,1,1,1,520,NNANN,+++++,++n++
24,14,5,1,5,452,RRRRR,++r++,++r++
24,11,5,1,5,371,++R++,++r++,++r++
24,1,5,1,5,330,++R++,+++++,+++++
24,13,5,1,5,390,++N++,++a++,++a++
24,7,1,0,5,453,++A++,+++++,++r++
24,16,1,1,1,452,NNANN,++n++,++n++
24,16,5,1,5,452,AANAA,++a++,++a++
24,9,5,1,5,363,RRNRR,+++++,++r++
24,4,5,1,5,992,AANAA,+++++,+++++
24,6,1,1,1,546,++A++,+++++,++e++
24,13,1,1,1,443,++E++,++n++,++n++
24,11,5,0,1,356,++N++,++n++,++n++
24,14,1,1,1,604,AAAAA,++a++,++a++
24,14,5,1,5,485,NNNNN,++n++,++n++
24,7,1,0,5,447,++E++,+++++,++n++
24,15,5,1,5,484,RRNRR,++r++,++r++
24,5,1,0,5,428,++E++,+++++,++e++
24,4,5,1,5,509,EENEE,+++++,+++++
24,1,1,0,5,383,++E++,+++++,+++++
24,9,1,1,1,763,AAEAA,+++++,++a++
24,1,1,1,1,385,++A++,+++++,+++++
24,8,5,1,5,455,NNNNN,+++++,++n++
24,7,5,1,5,820,++R++,+++++,++e++
24,1,1,1,1,922,++E++,+++++,+++++
24,7,5,1,5,438,++R++,+++++,++a++
24,1,5,1,5,444,++R++,+++++,+++++
24,16,1,1,1,536,RRERR,++r++,++r++
24,2,1,1,1,561,AAAAA,+++++,+++++
24,13,5,1,5,469,++R++,++e++,++e++
24,12,1,1,1,707,++E++,++a++,++a++
24,3,1,1,1,534,AAEAA,+++++,+++++
24,14,1,1,1,731,EEEEE,++e++,++e++
24,12,5,1,5,402,++R++,++n++,++n++
24,16,5,1,5,658,EENEE,++e++,++e++
24,6,5,1,5,390,++N++,+++++,++r++
24,1,5,1,5,349,++N++,+++++,+++++
24,8,1,1,1,727,AAAAA,+++++,++a++
24,1,5,1,5,529,++R++,+++++,+++++
24,13,5,1,5,457,++R++,++a++,++a++
24,10,5,1,5,525,EENEE,+++++,++e++
24,13,5,1,5,553,++N++,++e++,++e++
24,7,5,1,5,383,++N++,+++++,++e++
24,4,1,0,5,448,RRERR,+++++,+++++
24,11,1,1,1,619,++A++,++a++,++a++
24,15,1,1,1,434,EEAEE,++e++,++e++
24,11,1,1,1,432,++E++,++e++,++e++
24,4,1,1,1,382,NNANN,+++++,+++++
24,12,5,1,5,415,++N++,++r++,++r++
24,10,1,0,5,327,NNENN,+++++,++n++
24,5,5,1,5,457,++R++,+++++,++r++
24,7,1,1,1,623,++E++,+++++,++r++
24,16,5,1,5,527,EEREE,++e++,++e++
24,4,1,1,1,577,NNENN,+++++,+++++
24,16,5,1,5,512,AARAA,++a++,++a++
24,8,1,1,1,458,EEEEE,+++++,++e++
24,7,1,1,1,496,++A++,+++++,++n++
24,16,1,1,1,548,RRERR,++r++,++r++
24,2,5,1,5,482,RRRRR,+++++,+++++
24,1,1,0,5,509,++E++,+++++,+++++
24,7,1,0,5,368,++E++,+++++,++r++
24,15,1,1,1,1055,AAEAA,++a++,++a++
24,1,1,1,1,396,++E++,+++++,+++++
24,4,1,1,1,458,NNENN,+++++,+++++
24,16,1,1,1,589,NNANN,++n++,++n++
24,16,5,1,5,518,EEREE,++e++,++e++
24,9,5,1,5,705,NNRNN,+++++,++n++
24,7,1,1,1,474,++A++,+++++,++r++
24,15,5,1,5,746,RRNRR,++r++,++r++
24,15,5,1,5,624,NNRNN,++n++,++n++
24,4,5,1,5,603,EEREE,+++++,+++++
24,10,5,1,5,535,EENEE,+++++,++e++
24,9,1,0,5,550,AAEAA,+++++,++a++
24,16,5,1,5,682,AANAA,++a++,++a++
24,13,1,1,1,432,++A++,++n++,++n++
24,10,5,1,5,619,AARAA,+++++,++a++
24,5,1,1,1,442,++A++,+++++,++a++
24,11,1,1,1,545,++E++,++e++,++e++
24,3,5,1,5,573,RRNRR,+++++,+++++
24,5,1,1,1,522,++E++,+++++,++e++
24,13,5,1,5,737,++N++,++e++,++e++
24,5,5,1,5,496,++N++,+++++,++n++
24,14,1,0,5,444,EEEEE,++e++,++e++
24,4,1,1,1,422,RRERR,+++++,+++++
24,12,5,1,5,368,++R++,++n++,++n++
24,10,5,1,5,554,EEREE,+++++,++e++
24,12,1,0,5,391,++E++,++a++,++a++
24,6,5,1,5,525,++R++,+++++,++n++
24,7,5,1,5,628,++R++,+++++,++e++
24,1,5,1,5,651,++N++,+++++,+++++
24,3,1,1,1,486,EEAEE,+++++,+++++
24,4,5,1,5,450,AARAA,+++++,+++++
24,4,5,1,5,455,AANAA,+++++,+++++
24,12,1,1,1,421,++A++,++e++,++e++
24,1,1,1,1,436,++A++,+++++,+++++
24,1,1,1,1,641,++E++,+++++,+++++
24,9,5,1,5,467,RRNRR,+++++,++r++
24,16,1,1,1,476,RRARR,++r++,++r++
24,16,5,1,5,483,AARAA,++a++,++a++
24,8,1,1,1,1297,EEEEE,+++++,++e++
24,13,5,1,5,411,++R++,++a++,++a++
24,7,1,1,1,727,++E++,+++++,++n++
24,4,5,1,5,647,EENEE,+++++,+++++
24,12,5,1,5,494,++N++,++r++,++r++
24,13,1,1,1,457,++E++,++r++,++r++
24,16,1,1,1,510,NNENN,++n++,++n++
24,1,5,1,5,406,++R++,+++++,+++++
24,7,5,1,5,494,++N++,+++++,++a++
24,1,5,1,5,359,++N++,+++++,+++++
24,14,1,1,1,434,AAAAA,++a++,++a++
24,1,5,1,5,391,++N++,+++++,+++++
24,3,1,1,1,599,AAEAA,+++++,+++++
24,1,1,1,1,405,++A++,+++++,+++++
24,7,5,1,5,556,++N++,+++++,++e++
24,10,5,1,5,569,AANAA,+++++,++a++
24,1,5,1,5,448,++R++,+++++,+++++
24,1,1,1,1,552,++A++,+++++,+++++
24,8,5,1,5,415,NNNNN,+++++,++n++
24,7,1,1,1,443,++A++,+++++,++n++
24,13,1,1,1,413,++A++,++r++,++r++
24,2,5,1,5,449,NNNNN,+++++,+++++
24,4,1,1,1,479,RRARR,+++++,+++++
24,1,5,1,5,531,++N++,+++++,+++++
24,6,5,1,5,397,++N++,+++++,++r++
24,15,1,1,1,410,EEAEE,++e++,++e++
24,10,1,1,1,500,RRARR,+++++,++r++
24,2,1,1,1,421,AAAAA,+++++,+++++
24,8,5,1,5,431,RRRRR,+++++,++r++
24,6,1,1,1,409,++A++,+++++,++e++
24,3,5,1,5,485,NNRNN,+++++,+++++
24,6,1,1,1,531,++E++,+++++,++a++
24,1,5,1,5,526,++R++,+++++,+++++
24,10,1,1,1,464,NNANN,+++++,++n++
24,1,1,1,1,377,++A++,+++++,+++++
24,10,1,1,1,508,NNENN,+++++,++n++
24,9,1,1,1,401,EEAEE,+++++,++e++
24,13,5,1,5,557,++N++,++a++,++a++
24,13,5,1,5,455,++R++,++e++,++e++
24,8,1,1,1,396,AAAAA,+++++,++a++
24,14,5,0,1,487,NNNNN,++n++,++n++
24,11,1,1,1,471,++A++,++a++,++a++
24,5,5,1,5,460,++R++,+++++,++r++
24,10,1,1,1,531,RRERR,+++++,++r++
24,1,1,0,5,579,++E++,+++++,+++++
24,13,1,1,1,453,++E++,++n++,++n++
24,14,5,1,5,527,RRRRR,++r++,++r++
24,11,5,1,5,415,++N++,++n++,++n++
24,16,5,1,5,840,EENEE,++e++,++e++
24,1,5,1,5,323,++R++,+++++,+++++
24,4,1,0,5,247,NNANN,+++++,+++++
24,2,1,1,1,19,EEEEE,+++++,+++++
24,11,5,1,5,65,++R++,++r++,++r++
24,7,5,0,1,243,++R++,+++++,++a++
24,2,1,1,1,749,AAAAA,+++++,+++++
24,6,5,1,5,440,++N++,+++++,++r++
24,13,5,1,5,516,++R++,++e++,++e++
24,7,5,1,5,395,++N++,+++++,++a++
24,4,1,1,1,565,NNENN,+++++,+++++
24,16,5,1,5,483,AANAA,++a++,++a++
24,1,5,1,5,412,++R++,+++++,+++++
24,10,1,1,1,593,NNANN,+++++,++n++
24,15,5,1,5,571,NNRNN,++n++,++n++
24,7,5,1,5,469,++N++,+++++,++e++
24,10,5,1,5,454,EENEE,+++++,++e++
24,6,1,1,1,495,++A++,+++++,++e++
24,1,1,1,1,253,++A++,+++++,+++++
24,8,1,1,1,53,EEEEE,+++++,++e++
24,7,1,0,5,86,++A++,+++++,++n++
24,3,1,1,1,340,AAEAA,+++++,+++++
24,13,5,1,5,431,++N++,++e++,++e++
24,10,5,1,5,564,AARAA,+++++,++a++
24,12,1,0,5,533,++A++,++e++,++e++
24,6,1,1,1,804,++E++,+++++,++a++
24,1,5,1,5,323,++R++,+++++,+++++
24,1,5,1,5,403,++N++,+++++,+++++
24,3,5,1,5,569,RRNRR,+++++,+++++
24,8,5,1,5,450,NNNNN,+++++,++n++
24,16,5,1,5,514,EENEE,++e++,++e++
24,7,5,1,5,472,++R++,+++++,++a++
24,7,1,1,1,537,++A++,+++++,++r++
24,12,5,1,5,523,++N++,++r++,++r++
24,16,5,1,5,595,EEREE,++e++,++e++
24,1,1,1,1,377,++A++,+++++,+++++
24,5,1,1,1,429,++A++,+++++,++a++
24,1,5,1,5,606,++N++,+++++,+++++
24,1,1,0,5,562,++E++,+++++,+++++
24,11,1,1,1,391,++A++,++a++,++a++
24,5,1,1,1,511,++E++,+++++,++e++
24,8,5,1,5,556,RRRRR,+++++,++r++
24,14,1,1,1,641,EEEEE,++e++,++e++
24,1,1,1,1,443,++A++,+++++,+++++
24,4,5,1,5,489,AANAA,+++++,+++++
24,12,5,1,5,431,++R++,++n++,++n++
24,2,1,1,1,560,EEEEE,+++++,+++++
24,1,5,1,5,471,++N++,+++++,+++++
24,11,1,0,5,459,++E++,++e++,++e++
24,1,5,1,5,489,++N++,+++++,+++++
24,15,5,1,5,443,RRNRR,++r++,++r++
24,7,1,0,5,402,++E++,+++++,++r++
24,16,1,1,1,513,RRARR,++r++,++r++
24,10,5,0,1,683,EEREE,+++++,++e++
24,4,1,1,1,573,RRERR,+++++,+++++
24,16,1,0,5,599,NNENN,++n++,++n++
24,9,5,1,5,573,NNRNN,+++++,++n++
24,10,1,1,1,562,NNENN,+++++,++n++
24,13,5,1,5,502,++N++,++a++,++a++
24,1,5,1,5,749,++R++,+++++,+++++
24,9,1,1,1,778,AAEAA,+++++,++a++
24,12,1,1,1,1620,++E++,++a++,++a++
24,1,1,1,1,706,++E++,+++++,+++++
24,4,1,1,1,474,RRARR,+++++,+++++
24,1,5,1,5,482,++R++,+++++,+++++
24,13,5,1,5,496,++R++,++a++,++a++
24,13,1,1,1,398,++A++,++r++,++r++
24,10,1,1,1,437,RRARR,+++++,++r++
24,7,5,1,5,513,++R++,+++++,++e++
24,16,1,1,1,602,NNANN,++n++,++n++
24,13,1,1,1,504,++E++,++n++,++n++
24,11,5,1,5,521,++R++,++r++,++r++
24,15,1,1,1,497,AAEAA,++a++,++a++
24,15,1,1,1,477,EEAEE,++e++,++e++
24,16,5,1,5,607,AARAA,++a++,++a++
24,11,5,1,5,378,++N++,++n++,++n++
24,10,1,1,1,552,RRERR,+++++,++r++
24,10,5,1,5,548,AANAA,+++++,++a++
24,1,1,1,1,448,++E++,+++++,+++++
24,5,5,1,5,682,++N++,+++++,++n++
24,4,5,1,5,426,EENEE,+++++,+++++
24,1,1,1,1,397,++A++,+++++,+++++
24,9,5,1,5,466,RRNRR,+++++,++r++
24,6,5,1,5,585,++R++,+++++,++n++
24,13,1,1,1,397,++A++,++n++,++n++
24,2,5,1,5,472,RRRRR,+++++,+++++
24,3,1,1,1,480,EEAEE,+++++,+++++
24,14,1,1,1,379,AAAAA,++a++,++a++
24,4,1,1,1,336,NNANN,+++++,+++++
24,1,1,1,1,282,++E++,+++++,+++++
24,16,1,0,5,228,RRERR,++r++,++r++
24,13,1,1,1,16,++E++,++r++,++r++
24,4,5,1,5,294,EEREE,+++++,+++++
24,3,5,1,5,425,NNRNN,+++++,+++++
24,8,1,0,5,149,AAAAA,+++++,++a++
24,14,5,1,5,117,RRRRR,++r++,++r++
24,5,5,1,5,374,++R++,+++++,++r++
24,2,5,1,5,80,NNNNN,+++++,+++++
24,7,1,1,1,130,++E++,+++++,++n++
24,9,1,1,1,253,EEAEE,+++++,++e++
24,14,5,1,5,489,NNNNN,++n++,++n++
24,4,5,1,5,229,AARAA,+++++,+++++
24,7,5,1,5,602,++N++,+++++,++e++
24,16,1,1,1,658,RRERR,++r++,++r++
24,14,1,1,1,470,AAAAA,++a++,++a++
24,6,5,1,5,457,++N++,+++++,++r++
24,7,5,1,5,501,++N++,+++++,++a++
24,10,5,1,5,848,EENEE,+++++,++e++
24,10,5,1,5,435,AANAA,+++++,++a++
24,13,1,0,5,351,++E++,++r++,++r++
24,13,5,1,5,463,++R++,++a++,++a++
24,15,1,0,5,483,AAEAA,++a++,++a++
24,7,5,1,5,201,++R++,+++++,++e++
24,13,1,0,5,233,++A++,++r++,++r++
24,6,5,0,1,527,++R++,+++++,++n++
24,10,1,0,5,274,NNANN,+++++,++n++
24,1,1,0,5,144,++E++,+++++,+++++
24,8,5,1,5,69,NNNNN,+++++,++n++
24,11,5,1,5,123,++R++,++r++,++r++
24,10,5,1,5,74,AARAA,+++++,++a++
24,11,5,1,5,322,++N++,++n++,++n++
24,15,5,1,5,386,NNRNN,++n++,++n++
24,12,1,0,5,616,++E++,++a++,++a++
24,10,1,0,5,61,NNENN,+++++,++n++
24,8,5,1,5,414,RRRRR,+++++,++r++
24,1,5,1,5,930,++N++,+++++,+++++
24,1,5,1,5,286,++R++,+++++,+++++
24,6,1,0,5,332,++A++,+++++,++e++
24,2,5,1,5,466,RRRRR,+++++,+++++
24,2,5,1,5,26,NNNNN,+++++,+++++
24,16,1,0,5,125,NNENN,++n++,++n++
24,4,5,1,5,203,AANAA,+++++,+++++
24,13,1,0,5,113,++E++,++n++,++n++
24,4,1,0,5,376,RRARR,+++++,+++++
24,4,5,1,5,540,EEREE,+++++,+++++
24,1,1,1,1,416,++A++,+++++,+++++
24,14,1,1,1,448,EEEEE,++e++,++e++
24,11,1,1,1,338,++A++,++a++,++a++
24,4,5,0,1,398,EENEE,+++++,+++++
24,3,5,1,5,608,RRNRR,+++++,+++++
24,10,1,0,5,223,RRARR,+++++,++r++
24,5,1,0,5,444,++E++,+++++,++e++
24,15,1,1,1,442,EEAEE,++e++,++e++
24,3,1,1,1,504,EEAEE,+++++,+++++
24,13,5,1,5,526,++N++,++a++,++a++
24,8,1,0,5,561,EEEEE,+++++,++e++
24,1,5,1,5,659,++N++,+++++,+++++
24,4,1,1,1,595,RRERR,+++++,+++++
24,12,5,1,5,498,++N++,++r++,++r++
24,16,1,1,1,374,RRARR,++r++,++r++
24,13,5,1,5,285,++R++,++e++,++e++
24,15,5,0,1,567,RRNRR,++r++,++r++
24,10,1,0,5,498,RRERR,+++++,++r++
24,13,5,1,5,415,++N++,++e++,++e++
24,13,1,1,1,967,++A++,++n++,++n++
24,1,1,0,5,99,++E++,+++++,+++++
24,7,1,1,1,1580,++E++,+++++,++r++
24,5,5,1,5,1133,++N++,+++++,++n++
24,3,1,1,1,415,AAEAA,+++++,+++++
24,9,5,0,1,51,NNRNN,+++++,++n++
24,10,5,0,1,200,EEREE,+++++,++e++
24,7,5,0,1,44,++R++,+++++,++a++
24,4,5,1,5,4248,AARAA,+++++,+++++
24,14,5,1,5,451,NNNNN,++n++,++n++
24,9,5,1,5,428,RRNRR,+++++,++r++
24,11,1,0,5,55,++E++,++e++,++e++
24,5,5,1,5,131,++R++,+++++,++r++
24,3,5,1,5,129,NNRNN,+++++,+++++
24,1,1,1,1,645,++A++,+++++,+++++
24,7,1,1,1,492,++E++,+++++,++n++
24,1,5,1,5,436,++R++,+++++,+++++
24,16,5,1,5,473,AARAA,++a++,++a++
24,1,5,1,5,442,++N++,+++++,+++++
24,16,5,1,5,491,EENEE,++e++,++e++
24,7,1,1,1,1522,++A++,+++++,++n++
24,1,5,0,1,198,++R++,+++++,+++++
24,2,1,1,1,37,EEEEE,+++++,+++++
24,4,1,1,1,272,NNENN,+++++,+++++
24,16,5,0,1,559,EEREE,++e++,++e++
24,9,1,1,1,519,EEAEE,+++++,++e++
24,4,1,1,1,486,NNANN,+++++,+++++
24,7,1,1,1,409,++A++,+++++,++r++
24,14,5,1,5,472,RRRRR,++r++,++r++
24,1,5,1,5,329,++R++,+++++,+++++
24,16,5,1,5,605,AANAA,++a++,++a++
24,1,1,1,1,1205,++A++,+++++,+++++
24,2,1,1,1,384,AAAAA,+++++,+++++
24,16,1,0,5,278,NNANN,++n++,++n++
24,5,1,1,1,495,++A++,+++++,++a++
24,1,1,1,1,616,++E++,+++++,+++++
24,6,1,1,1,438,++E++,+++++,++a++
24,1,1,1,1,395,++E++,+++++,+++++
24,1,1,1,1,414,++A++,+++++,+++++
24,1,5,1,5,425,++N++,+++++,+++++
24,9,1,1,1,364,AAEAA,+++++,++a++
24,8,1,1,1,472,AAAAA,+++++,++a++
24,12,5,1,5,382,++R++,++n++,++n++
24,12,1,1,1,383,++A++,++e++,++e++
24,7,1,1,1,478,++A++,+++++,++n++
24,16,5,1,5,454,EEREE,++e++,++e++
24,6,5,1,5,518,++N++,+++++,++r++
24,8,1,1,1,435,AAAAA,+++++,++a++
24,12,5,1,5,380,++R++,++n++,++n++
24,9,5,1,5,468,RRNRR,+++++,++r++
24,10,1,0,5,417,NNENN,+++++,++n++
24,7,1,0,5,447,++E++,+++++,++n++
24,13,1,1,1,640,++E++,++n++,++n++
24,15,5,1,5,16,RRNRR,++r++,++r++
24,3,5,1,5,247,NNRNN,+++++,+++++
24,15,5,1,5,309,NNRNN,++n++,++n++
24,1,5,1,5,149,++N++,+++++,+++++
24,11,1,0,5,151,++E++,++e++,++e++
24,1,5,1,5,294,++R++,+++++,+++++
24,4,5,0,1,272,AANAA,+++++,+++++
24,2,5,1,5,276,NNNNN,+++++,+++++
24,13,5,1,5,114,++N++,++a++,++a++
24,13,5,1,5,88,++R++,++a++,++a++
24,13,1,1,1,41,++E++,++r++,++r++
24,8,5,1,5,82,NNNNN,+++++,++n++
24,1,1,0,5,223,++A++,+++++,+++++
24,5,1,0,5,109,++A++,+++++,++a++
24,14,1,0,5,18,AAAAA,++a++,++a++
24,4,1,0,5,108,RRERR,+++++,+++++
24,2,1,0,5,20,AAAAA,+++++,+++++
24,13,1,1,1,1888,++A++,++r++,++r++
24,1,1,1,1,528,++E++,+++++,+++++
24,1,1,1,1,387,++A++,+++++,+++++
24,1,5,1,5,391,++R++,+++++,+++++
24,4,1,1,1,417,NNANN,+++++,+++++
24,5,5,1,5,534,++N++,+++++,++n++
24,12,1,0,5,439,++E++,++a++,++a++
24,9,1,1,1,1521,EEAEE,+++++,++e++
24,7,5,1,5,477,++N++,+++++,++e++
24,10,5,1,5,465,EEREE,+++++,++e++
24,5,5,1,5,376,++R++,+++++,++r++
24,1,5,1,5,304,++N++,+++++,+++++
24,1,1,1,1,369,++A++,+++++,+++++
24,13,5,1,5,326,++N++,++e++,++e++
24,16,1,1,1,373,NNANN,++n++,++n++
24,10,1,0,5,432,RRERR,+++++,++r++
24,8,1,1,1,4,EEEEE,+++++,++e++
24,4,5,1,5,55,AARAA,+++++,+++++
24,10,1,0,5,54,RRARR,+++++,++r++
24,1,1,1,1,503,++E++,+++++,+++++
24,11,5,0,1,401,++N++,++n++,++n++
24,16,5,0,1,500,AARAA,++a++,++a++
24,6,1,1,1,490,++A++,+++++,++e++
24,10,5,1,5,403,AARAA,+++++,++a++
24,16,1,1,1,422,RRERR,++r++,++r++
24,1,5,1,5,434,++R++,+++++,+++++
24,9,5,1,5,579,NNRNN,+++++,++n++
24,16,5,1,5,593,EENEE,++e++,++e++
24,2,5,1,5,423,RRRRR,+++++,+++++
24,1,5,1,5,345,++N++,+++++,+++++
24,5,1,0,5,371,++E++,+++++,++e++
24,6,1,1,1,334,++E++,+++++,++a++
24,8,5,1,5,453,RRRRR,+++++,++r++
24,3,1,1,1,495,AAEAA,+++++,+++++
24,3,5,1,5,332,RRNRR,+++++,+++++
24,4,1,1,1,615,RRARR,+++++,+++++
24,10,5,1,5,410,AANAA,+++++,++a++
24,1,1,1,1,411,++A++,+++++,+++++
24,4,5,1,5,470,EEREE,+++++,+++++
24,9,1,0,5,471,AAEAA,+++++,++a++
24,16,1,1,1,1005,RRARR,++r++,++r++
24,3,1,1,1,478,EEAEE,+++++,+++++
24,4,1,1,1,646,NNENN,+++++,+++++
24,2,1,1,1,597,EEEEE,+++++,+++++
24,12,5,0,1,551,++N++,++r++,++r++
24,14,1,1,1,370,EEEEE,++e++,++e++
24,13,1,1,1,383,++A++,++n++,++n++
24,14,5,0,1,276,NNNNN,++n++,++n++
24,16,1,0,5,109,NNENN,++n++,++n++
24,15,1,0,5,54,EEAEE,++e++,++e++
24,7,5,1,5,267,++R++,+++++,++e++
24,6,5,0,1,102,++R++,+++++,++n++
24,1,5,0,1,33,++N++,+++++,+++++
24,1,5,1,5,268,++R++,+++++,+++++
24,1,1,1,1,209,++E++,+++++,+++++
24,4,5,1,5,662,EENEE,+++++,+++++
24,10,5,1,5,488,EENEE,+++++,++e++
24,7,1,1,1,546,++E++,+++++,++r++
24,15,1,1,1,502,AAEAA,++a++,++a++
24,13,5,1,5,1052,++R++,++e++,++e++
24,16,5,1,5,433,AANAA,++a++,++a++
24,1,1,1,1,611,++E++,+++++,+++++
24,11,5,1,5,376,++R++,++r++,++r++
24,12,1,1,1,382,++A++,++e++,++e++
24,11,1,1,1,386,++A++,++a++,++a++
24,14,5,1,5,432,RRRRR,++r++,++r++
24,7,1,1,1,497,++A++,+++++,++r++
24,7,5,1,5,560,++R++,+++++,++a++
24,7,5,1,5,1270,++N++,+++++,++a++
24,10,1,0,5,50,NNANN,+++++,++n++
24,3,5,1,5,1500,NNRNN,+++++,+++++
24,3,1,0,5,190,AAEAA,+++++,+++++
24,11,5,1,5,153,++R++,++r++,++r++
24,10,5,0,1,163,EENEE,+++++,++e++
24,2,5,1,5,143,NNNNN,+++++,+++++
24,1,1,1,1,276,++A++,+++++,+++++
24,4,1,1,1,103,NNANN,+++++,+++++
24,1,1,1,1,189,++E++,+++++,+++++
24,10,1,1,1,255,RRERR,+++++,++r++
24,7,5,0,1,129,++N++,+++++,++e++
24,14,5,0,1,299,NNNNN,++n++,++n++
24,1,1,0,5,31,++A++,+++++,+++++
24,12,5,0,1,235,++N++,++r++,++r++
24,12,5,1,5,417,++R++,++n++,++n++
24,7,5,1,5,80,++R++,+++++,++a++
24,9,5,1,5,208,RRNRR,+++++,++r++
